id,driving_children,dob,age,home_children,years_on_job,income,single_parent,home_value,marital_status,gender,education,occupation,travel_time,car_use,vehicle_value,time_in_force,car_type,red_car,total_claims_5_years,claims_frequency_5_years,license_revoked,vehicle_points,claims_amount,car_age,claims_flag_crash,city_population
709829127,0,1956-09-22,43,2,13,158180,1,0,0,F,Masters,Lawyer,5,Private,21620,1,SUV,0,0,0,0,2,0,15,0,Urban
540615255,0,1947-08-14,52,0,13,63301,0,213026,1,M,Bachelors,Professional,46,Commercial,26630,4,Panel Truck,1,11364,1,0,1,5399,15,1,Urban
472421871,0,1947-01-19,52,0,13,147351,0,408720,1,M,Masters,Manager,24,Commercial,21670,13,Van,1,0,0,0,0,5908,10,1,Urban
999926368,0,1953-02-17,46,0,11,57456,0,207400,1,M,Bachelors,Manager,32,Private,15160,1,Minivan,1,0,0,0,0,0,6,0,Urban
434092377,0,1951-10-09,48,0,12,63260,0,0,0,F,High School,Blue Collar,7,Commercial,24160,4,Minivan,0,7858,2,0,9,1748,1,1,Urban
869119576,0,1951-11-30,47,0,10,53758,0,0,0,F,High School,Blue Collar,55,Commercial,15810,4,Sports Car,0,684,1,0,0,0,1,0,Urban
230076650,0,1958-07-11,41,1,13,33623,0,158987,1,F,High School,Clerical,43,Private,8960,6,SUV,0,23981,1,0,3,0,5,0,Urban
524930126,0,1961-10-10,38,0,12,43720,0,203213,1,M,High School,Blue Collar,46,Commercial,11820,9,Pickup,0,0,0,0,0,0,1,0,Urban
414453994,0,1949-09-06,50,0,6,15905,0,0,1,M,High School,Student,20,Commercial,8090,1,Minivan,1,5672,2,0,3,5982,8,1,Urban
997381145,2,1954-04-08,45,3,16,117640,0,296369,1,M,Masters,Lawyer,48,Private,13260,13,Minivan,1,0,0,0,3,0,17,0,Urban
961197985,0,1955-04-05,44,2,0,0,0,0,1,F,High School,Student,22,Commercial,1500,6,SUV,0,11086,2,0,7,7539,9,1,Urban
65828173,0,1968-10-17,31,2,11,22988,1,0,0,M,High School,Blue Collar,21,Private,4200,10,Minivan,1,0,0,0,0,0,1,0,Urban
55839290,0,1962-04-24,37,3,14,16071,1,120881,0,F,High School,Home Maker,47,Private,5240,6,SUV,0,8100,1,0,6,0,1,0,Rural
282076733,0,1950-06-18,49,0,11,776,0,108249,1,F,Bachelors,Home Maker,56,Private,12960,13,SUV,0,3116,2,1,0,2027,10,1,Urban
947448833,1,1961-05-18,38,3,14,89065,0,229172,1,M,Bachelors,Blue Collar,12,Commercial,14210,1,Minivan,1,1155,1,1,0,5143,6,1,Urban
538753932,0,1947-10-19,52,0,12,197895,0,502063,1,F,Bachelors,Blue Collar,52,Commercial,27670,6,Sports Car,0,0,0,0,1,0,11,0,Urban
894690113,0,1962-01-10,37,3,9,47043,0,210595,1,M,High School,Blue Collar,21,Commercial,7070,6,Pickup,1,0,0,0,3,0,8,0,Rural
317830805,0,1944-05-28,55,0,13,64593,0,200725,1,M,Masters,Lawyer,27,Private,13460,6,Minivan,1,0,0,0,2,0,10,0,Urban
195551579,0,1948-06-20,51,0,12,59961,0,200761,1,M,High School,Blue Collar,28,Commercial,44130,3,Panel Truck,1,0,0,0,4,3509,1,1,Urban
119377306,0,1955-05-15,44,0,10,46420,0,184409,0,F,Masters,Professional,51,Private,11010,4,SUV,0,0,0,0,0,0,1,0,Urban
91828015,0,1962-06-06,37,0,13,89596,0,271298,1,M,PhD,Doctor,30,Private,14160,1,Minivan,1,1344,1,0,5,0,13,0,Urban
467793698,0,1967-11-10,32,3,17,51346,0,167536,1,F,Bachelors,Clerical,33,Private,16650,7,SUV,0,0,0,0,0,0,9,0,Rural
711832103,0,1948-07-16,51,0,13,36202,0,164228,1,M,High School,Blue Collar,25,Commercial,24220,4,Minivan,1,9587,1,0,5,0,6,0,Urban
716749196,1,1959-11-12,40,1,13,61057,0,195866,1,M,Bachelors,Blue Collar,31,Commercial,5500,4,Minivan,1,0,0,0,1,0,6,0,Urban
951564706,0,1958-08-29,41,2,12,98385,0,331428,1,F,Masters,Lawyer,45,Private,24840,6,Minivan,0,0,0,0,0,0,19,0,Urban
481260186,0,1935-04-25,64,0,17,116518,0,376273,1,F,PhD,Manager,49,Private,16110,17,Sports Car,0,0,0,0,0,0,15,0,Urban
328852626,0,1977-07-27,22,4,10,747,1,0,0,M,Bachelors,Student,15,Commercial,10070,9,Minivan,1,0,0,0,4,0,1,0,Urban
759412522,0,1948-09-26,51,0,15,95659,0,296768,1,M,PhD,Lawyer,29,Private,12320,6,Minivan,0,0,0,1,1,0,13,0,Urban
202760634,0,1952-01-16,47,0,10,122973,0,0,0,F,Masters,Lawyer,32,Private,31740,13,Van,0,0,0,0,0,0,20,0,Urban
499881804,0,1966-09-19,33,3,18,83156,0,255687,1,M,Bachelors,Professional,10,Private,21830,13,Van,1,0,0,0,0,0,6,0,Urban
156257492,0,1964-06-25,35,2,14,127504,1,0,0,F,PhD,Manager,36,Private,15380,13,SUV,0,0,0,1,3,1973,14,1,Urban
333901497,0,1955-07-16,44,0,11,111321,0,272246,1,M,Masters,Manager,30,Commercial,22830,1,Panel Truck,1,0,0,0,0,0,12,0,Urban
551932370,0,1954-08-17,45,0,11,91324,0,261739,0,M,Bachelors,Manager,31,Private,6000,11,Pickup,1,0,0,0,0,0,1,0,Urban
672049450,0,1948-09-06,51,0,12,97713,0,296752,0,M,Bachelors,Professional,29,Private,17750,1,Van,1,0,0,0,2,0,9,0,Urban
383985877,0,1943-01-06,56,0,13,222379,0,535687,1,F,PhD,Manager,37,Private,29340,1,Pickup,0,0,0,0,1,0,13,0,Urban
634410685,0,1963-04-05,36,0,6,20800,0,0,1,F,High School,Student,57,Private,5400,3,SUV,0,0,0,0,1,0,6,0,Urban
362866321,0,1944-11-16,55,0,15,59128,0,173782,1,M,Bachelors,Manager,59,Commercial,24130,6,Panel Truck,1,22302,1,0,1,0,8,0,Urban
344024832,1,1953-08-27,46,0,10,21238,0,0,0,M,High School,Clerical,41,Private,6000,1,SUV,0,6524,2,0,1,0,7,0,Urban
409866880,0,1954-06-06,45,3,0,0,0,95330,1,F,High School,Home Maker,45,Private,6000,1,SUV,0,0,0,1,0,0,1,0,Rural
706593960,0,1941-04-12,58,0,11,70745,0,237422,0,M,Bachelors,Blue Collar,15,Commercial,16730,10,Van,1,6864,3,0,4,2318,15,1,Urban
3297822,0,1950-11-27,48,0,12,107503,0,353815,1,F,Masters,Lawyer,24,Private,28270,4,SUV,0,0,0,0,0,0,17,0,Urban
527188414,0,1943-05-02,56,0,38,119361,0,396499,1,F,Bachelors,Manager,5,Private,31830,3,Minivan,0,0,0,0,2,0,11,0,Urban
894930804,0,1953-12-10,45,1,13,88735,1,0,0,M,Masters,Professional,37,Private,13450,1,Minivan,1,0,0,1,2,0,19,0,Urban
492589235,1,1954-10-31,45,2,13,21123,0,123825,1,M,High School,Clerical,36,Private,8110,10,Pickup,1,0,0,0,0,0,1,0,Urban
277875743,0,1964-09-07,35,2,14,14835,0,133338,1,F,Bachelors,Home Maker,29,Private,4110,6,SUV,0,0,0,1,0,0,7,0,Urban
940190872,0,1963-01-14,36,0,0,0,0,0,0,F,Bachelors,Student,38,Commercial,16280,4,Minivan,0,3365,3,0,2,727,11,1,Urban
940952343,0,1942-07-11,57,2,16,33545,0,178637,1,M,Bachelors,Professional,33,Commercial,4850,4,Pickup,1,0,0,0,0,0,7,0,Urban
357800314,1,1955-05-13,44,2,11,61798,0,227814,1,M,High School,Clerical,20,Private,17640,1,Van,0,3863,1,0,3,0,10,0,Urban
133081925,1,1961-05-24,38,2,12,40197,1,160874,0,M,High School,Blue Collar,26,Commercial,9720,1,Pickup,1,0,0,1,0,4322,1,1,Urban
849017950,1,1956-11-08,43,3,14,77437,0,218079,1,F,Bachelors,Blue Collar,27,Commercial,13540,3,SUV,0,1879,1,0,5,2323,10,1,Urban
85819203,0,1967-11-02,32,4,14,7308,0,0,1,F,High School,Home Maker,42,Private,26020,11,Pickup,0,10626,1,0,4,6506,6,1,Urban
341162899,0,1955-05-03,44,0,12,3985,0,66681,0,M,High School,Student,17,Private,15350,14,Minivan,0,0,0,0,0,0,11,0,Rural
69206496,0,1956-08-09,43,2,13,98128,0,271063,1,F,Bachelors,Blue Collar,20,Commercial,15610,4,Minivan,0,0,0,0,3,0,9,0,Rural
962082022,0,1952-12-04,46,0,12,48407,0,182720,1,F,Bachelors,Professional,34,Private,9980,6,Minivan,0,0,0,0,3,0,11,0,Urban
797095158,0,1946-11-25,52,0,15,37049,0,196411,1,F,High School,Blue Collar,21,Commercial,28390,10,SUV,0,0,0,0,0,0,9,0,Rural
344586956,0,1953-10-13,46,0,4,45996,0,192429,0,F,High School,Clerical,49,Private,6100,13,SUV,0,0,0,0,1,0,1,0,Rural
452488874,0,1944-01-07,55,0,12,41841,0,197511,1,M,Masters,Manager,46,Private,24100,6,Minivan,0,0,0,0,1,0,1,0,Urban
935669162,1,1960-02-01,39,2,15,5538,0,78372,1,F,Bachelors,Home Maker,49,Private,5950,1,Sports Car,0,6127,1,0,0,1097,7,1,Urban
158481523,0,1962-09-23,37,1,12,5678,1,0,0,F,High School,Student,42,Private,2070,1,SUV,0,6535,2,0,1,3327,1,1,Urban
527123095,0,1954-01-04,45,0,14,66809,0,246682,1,M,Masters,Lawyer,38,Private,13970,6,Minivan,0,0,0,0,1,0,11,0,Urban
597035878,1,1943-06-09,56,2,9,83464,0,316391,1,F,High School,Manager,37,Private,12740,10,SUV,0,29423,2,1,3,0,1,0,Urban
295796026,0,1936-08-15,63,0,13,31269,0,201461,1,M,High School,Professional,42,Private,29400,6,Minivan,1,0,0,0,0,0,1,0,Rural
444076869,0,1965-06-11,34,4,14,25535,0,99326,1,F,High School,Clerical,45,Private,18270,1,SUV,0,30146,2,0,1,0,8,0,Urban
952659124,0,1938-07-14,61,0,15,47534,0,199888,1,M,High School,Clerical,22,Private,12350,4,SUV,0,2414,1,0,0,4578,1,1,Urban
113222817,0,1966-08-26,33,2,12,114322,0,301530,1,M,Bachelors,Blue Collar,14,Commercial,17190,1,Van,1,10786,2,0,3,0,8,0,Urban
35003648,0,1963-02-11,36,2,9,12938,0,0,1,F,High School,Student,31,Commercial,15520,1,SUV,0,0,0,0,1,0,1,0,Rural
321474886,0,1952-01-07,47,0,11,153941,0,421045,1,F,PhD,Lawyer,41,Private,23630,9,Sports Car,0,0,0,0,3,0,12,0,Urban
779656132,0,1952-09-08,47,0,14,33519,0,150028,1,M,High School,Clerical,27,Private,9550,3,Pickup,0,0,0,0,0,0,1,0,Rural
207249253,0,1951-05-31,48,0,6,33434,0,176292,1,F,Bachelors,Clerical,38,Private,6300,1,SUV,0,3614,3,0,2,3682,12,1,Urban
677948838,0,1953-04-24,46,0,11,45300,0,152064,1,M,High School,Blue Collar,28,Commercial,6030,13,Pickup,1,0,0,0,0,0,1,0,Urban
677580632,0,1943-10-13,56,0,14,13614,0,96941,0,M,Masters,Lawyer,34,Private,25250,1,Minivan,1,4188,2,0,0,0,13,0,Urban
210265123,0,1971-05-18,28,1,11,30877,0,114482,1,F,High School,Clerical,26,Private,17360,6,Minivan,0,0,0,0,0,0,1,0,Urban
434062050,0,1965-07-12,34,1,13,37806,0,173130,1,F,Bachelors,Clerical,46,Private,3680,4,SUV,0,0,0,0,0,1324,8,1,Rural
805608706,0,1951-11-01,48,0,9,44808,0,199470,1,M,High School,Blue Collar,25,Commercial,10780,6,Pickup,1,5001,2,0,4,3806,1,1,Urban
223321607,0,1949-08-21,50,0,12,70135,0,0,0,M,Masters,Manager,5,Private,13510,1,Minivan,1,0,0,0,0,4667,13,1,Urban
503274618,0,1945-01-30,54,0,14,100981,0,303119,1,M,Bachelors,Blue Collar,51,Commercial,25430,1,Minivan,0,0,0,0,0,0,4,0,Rural
42018118,0,1959-08-16,40,3,18,46395,1,0,0,F,Bachelors,Blue Collar,25,Commercial,22240,10,Minivan,0,5091,2,0,1,0,5,0,Urban
372756545,2,1962-10-16,37,2,10,32520,0,0,1,M,Bachelors,Student,5,Commercial,12250,4,Minivan,0,0,0,0,0,0,11,0,Urban
633397720,0,1958-08-20,41,0,10,136585,0,0,0,M,Masters,Lawyer,47,Private,22060,13,Van,0,1685,3,0,0,2489,10,1,Urban
7884893,0,1958-08-11,41,0,12,56447,0,205861,0,M,Bachelors,Blue Collar,29,Commercial,24660,7,Minivan,1,0,0,0,0,5901,8,1,Urban
586661304,0,1953-06-16,46,0,12,42764,0,171180,1,F,High School,Clerical,17,Private,5780,3,SUV,0,0,0,0,2,0,1,0,Urban
595463329,0,1944-02-01,55,0,10,146240,0,0,0,M,Masters,Professional,63,Private,11860,6,Pickup,1,0,0,0,2,0,13,0,Urban
167422242,0,1952-10-06,47,0,7,84011,0,249357,1,M,Bachelors,Manager,35,Commercial,30590,1,Panel Truck,1,0,0,0,0,0,11,0,Urban
576805641,0,1961-06-01,38,1,0,0,1,0,0,F,High School,Student,34,Commercial,16880,6,SUV,0,0,0,0,0,2437,12,1,Rural
2051592,0,1948-05-31,51,0,11,134582,0,371127,1,M,Bachelors,Professional,41,Commercial,30950,4,Panel Truck,1,0,0,0,1,6006,14,1,Urban
382999904,0,1964-04-02,35,0,5,54922,0,181427,1,F,Bachelors,Clerical,45,Private,18710,7,Sports Car,0,33276,1,1,0,1475,15,1,Urban
473040009,0,1959-04-16,40,0,11,67700,0,0,0,F,High School,Blue Collar,16,Commercial,12230,7,SUV,0,1429,3,0,7,5117,1,1,Urban
984488730,0,1952-09-30,47,0,0,0,0,0,0,M,Masters,Home Maker,51,Private,6200,6,Pickup,0,32418,1,1,0,838,10,1,Urban
974737751,0,1966-11-12,33,3,15,79118,0,228495,1,M,High School,Manager,32,Commercial,4800,12,Pickup,1,28216,2,1,1,0,6,0,Urban
478632773,0,1973-03-21,26,4,0,0,0,0,1,M,High School,Student,16,Private,4100,1,Minivan,1,6819,2,0,4,6167,8,1,Urban
643156689,0,1961-11-30,37,2,4,18127,0,129798,1,M,High School,Blue Collar,40,Private,23270,6,Minivan,1,2015,2,0,7,2745,4,1,Urban
764869450,0,1956-12-11,42,3,16,113486,1,360227,0,F,PhD,Doctor,32,Private,17050,3,Minivan,0,0,0,0,1,0,14,0,Urban
758550214,0,1946-10-13,53,0,13,35516,0,0,0,F,High School,Clerical,42,Private,19780,12,Minivan,0,0,0,0,1,0,1,0,Urban
459294600,0,1950-01-07,49,0,14,76778,0,209440,1,F,Bachelors,Home Maker,62,Private,6400,17,SUV,0,4324,3,0,5,0,5,0,Urban
452323801,0,1976-06-04,23,2,9,68687,1,0,0,M,Bachelors,Professional,44,Private,17670,7,Minivan,1,0,0,0,1,0,9,0,Urban
685007141,1,1954-02-26,45,2,13,111560,1,0,0,M,Masters,Manager,28,Commercial,6000,4,Pickup,1,29150,2,1,4,1379,8,1,Urban
963920138,0,1957-08-29,42,2,13,1719,0,0,1,F,High School,Student,19,Commercial,10980,4,Sports Car,0,0,0,0,0,0,1,0,Urban
860288286,0,1951-05-13,48,0,11,49370,0,0,0,M,High School,Professional,48,Commercial,6440,3,Minivan,0,10000,1,0,0,2590,1,1,Urban
355001707,0,1942-09-06,57,0,11,14500,0,112458,1,F,Bachelors,Home Maker,32,Private,8650,12,SUV,0,1662,1,0,3,6579,9,1,Urban
625056405,0,1946-10-12,53,0,66,28637,0,0,0,M,High School,Clerical,48,Private,6600,4,Pickup,1,21606,1,1,1,3352,1,1,Urban
904013541,0,1959-10-03,40,3,14,14535,0,122827,1,F,PhD,Manager,41,Private,16950,17,Sports Car,0,0,0,0,0,0,21,0,Urban
755132407,0,1960-08-14,39,3,8,24062,0,149083,1,F,High School,Clerical,36,Private,12510,1,Sports Car,0,0,0,0,2,6481,3,1,Urban
995827762,0,1960-01-12,39,0,10,23756,0,0,0,F,Masters,Lawyer,52,Private,7780,3,Sports Car,0,0,0,1,0,5431,20,1,Urban
816452105,0,1947-11-28,51,0,13,30764,0,0,1,F,Masters,Lawyer,24,Private,9680,4,SUV,0,0,0,0,1,0,16,0,Urban
741881020,0,1966-09-22,33,1,9,73988,0,238468,1,M,Masters,Lawyer,5,Private,11670,6,Pickup,1,9302,1,0,3,7476,18,1,Urban
835807900,0,1956-03-17,43,0,13,180733,0,477862,0,M,Masters,Manager,30,Commercial,26480,1,Panel Truck,0,0,0,0,0,3467,17,1,Urban
552595618,0,1963-09-09,36,0,10,38317,0,0,0,M,High School,Blue Collar,24,Commercial,5330,4,Pickup,1,0,0,0,4,3008,1,1,Urban
746191965,0,1949-11-06,50,0,15,121299,0,315447,1,F,High School,Blue Collar,19,Private,6500,4,Sports Car,0,0,0,0,1,0,1,0,Urban
526733042,0,1944-08-05,55,0,11,109258,0,359318,1,F,Bachelors,Blue Collar,17,Commercial,17930,13,SUV,0,0,0,0,0,0,8,0,Urban
309341330,0,1948-11-28,50,0,15,65389,0,249847,1,M,High School,Blue Collar,35,Private,12440,7,Minivan,0,5863,1,0,5,0,1,0,Rural
565357304,2,1958-12-27,40,2,75,28430,0,123290,1,F,High School,Blue Collar,37,Commercial,14450,16,Minivan,0,0,0,0,0,0,1,0,Urban
950231079,0,1963-01-30,36,0,9,102382,0,0,0,F,PhD,Doctor,10,Private,23490,4,SUV,0,4768,4,0,3,0,12,0,Urban
290532681,0,1951-03-07,48,0,5,92868,0,256927,1,F,Masters,Manager,31,Commercial,28970,4,Pickup,0,0,0,0,2,0,9,0,Urban
624484902,0,1953-05-03,46,0,8,46955,0,0,0,F,High School,Manager,14,Private,11140,4,Sports Car,0,0,0,0,0,0,1,0,Urban
463970150,0,1949-06-26,50,0,10,46802,0,169519,1,M,Masters,Lawyer,62,Private,21280,6,Van,0,3108,1,0,6,0,15,0,Urban
352149949,0,1954-12-18,44,0,13,77576,0,261611,1,M,Bachelors,Blue Collar,48,Commercial,27810,4,Panel Truck,0,0,0,0,1,0,6,0,Urban
929031390,1,1962-05-25,37,1,99,23048,0,132852,1,F,High School,Blue Collar,13,Commercial,21780,1,Pickup,0,0,0,0,3,7234,9,1,Urban
348040935,0,1945-06-01,54,0,14,80227,0,247045,1,F,Masters,Professional,23,Private,31530,1,Pickup,0,8152,3,0,0,0,11,0,Urban
333907914,0,1961-05-24,38,0,0,0,0,86648,1,M,High School,Home Maker,23,Private,7620,7,Pickup,1,0,0,0,1,0,1,0,Rural
105861671,0,1949-03-16,50,0,9,58724,0,280436,1,F,Bachelors,Blue Collar,26,Commercial,23460,14,Minivan,0,0,0,0,2,0,7,0,Urban
653916577,0,1953-09-24,46,0,11,35362,0,0,0,M,High School,Clerical,8,Private,13140,7,Minivan,0,0,0,0,4,0,7,0,Urban
349761783,0,1956-02-10,43,3,13,128815,0,397571,1,F,Bachelors,Professional,35,Commercial,17380,20,SUV,0,0,0,0,2,0,8,0,Urban
727359291,0,1950-05-14,49,0,14,45451,0,0,1,F,High School,Clerical,29,Private,20970,1,Sports Car,0,0,0,0,0,0,1,0,Rural
479902554,0,1971-05-25,28,1,0,0,1,0,0,F,High School,Home Maker,27,Private,15370,3,Sports Car,0,2747,1,0,4,2988,6,1,Urban
549824881,0,1946-08-06,53,0,15,73099,0,212950,1,F,High School,Blue Collar,57,Commercial,30290,4,Pickup,0,1046,1,0,0,0,5,0,Urban
711954140,0,1952-08-22,47,0,13,152054,0,397028,1,M,Masters,Lawyer,39,Private,17670,10,Van,1,0,0,0,0,0,14,0,Urban
516865430,0,1950-06-07,49,0,7,44316,0,0,0,F,High School,Clerical,24,Private,11490,6,SUV,0,0,0,0,0,0,8,0,Urban
224590891,0,1951-10-13,48,1,10,33332,0,104797,1,F,High School,Clerical,24,Commercial,26710,3,Pickup,0,0,0,0,0,3662,7,1,Urban
557303264,0,1950-07-23,49,0,14,172229,0,388586,1,M,PhD,Doctor,17,Private,18720,4,Van,1,0,0,0,0,0,8,0,Urban
520453580,0,1940-02-25,59,0,15,40878,0,247147,1,M,High School,Clerical,11,Private,16470,10,Van,0,0,0,0,1,0,1,0,Rural
953200841,0,1949-10-31,50,0,15,90942,0,262261,1,F,Bachelors,Professional,33,Private,19170,4,SUV,0,0,0,0,1,0,13,0,Urban
959710460,0,1949-01-18,50,0,13,36504,0,209726,0,F,High School,Blue Collar,35,Private,10150,10,SUV,0,10658,1,0,4,2299,3,1,Urban
379049403,0,1949-03-29,50,0,10,67453,0,242737,1,M,High School,Blue Collar,57,Commercial,13250,6,Minivan,0,0,0,0,0,0,9,0,Rural
450205137,0,1947-12-23,51,0,12,14581,0,138114,1,F,High School,Clerical,50,Private,2960,6,Sports Car,0,0,0,0,3,0,7,0,Rural
204413317,0,1938-02-17,61,0,11,78143,0,0,0,M,PhD,Manager,20,Private,21670,1,Van,1,0,0,0,0,0,19,0,Urban
90770314,1,1956-04-19,43,1,12,53455,0,200230,1,M,High School,Clerical,13,Private,16120,1,Minivan,1,0,0,0,1,0,1,0,Rural
246836587,0,1966-12-02,32,2,9,19063,1,0,0,F,High School,Clerical,32,Private,8190,6,Sports Car,0,2892,3,0,6,2518,3,1,Urban
224375519,0,1960-08-31,39,0,10,92264,0,0,0,F,Bachelors,Professional,53,Private,22830,10,Sports Car,0,10011,1,0,1,85524,1,1,Urban
852138669,0,1969-06-27,30,1,11,37307,1,0,0,F,High School,Home Maker,71,Private,9040,10,Minivan,0,0,0,0,0,0,10,0,Urban
372087945,0,1932-04-25,67,0,12,56946,0,246083,1,M,Masters,Lawyer,47,Private,26020,1,Minivan,1,0,0,0,0,1808,20,1,Urban
329198624,0,1950-03-03,49,0,11,34390,0,0,0,F,Bachelors,Blue Collar,31,Commercial,6300,1,Sports Car,0,6041,4,0,4,4758,9,1,Rural
933183894,0,1951-09-26,48,0,12,32256,0,175861,1,F,High School,Home Maker,38,Private,22110,1,Minivan,0,0,0,0,1,0,5,0,Rural
570715637,0,1953-11-29,45,2,0,0,1,0,0,M,Bachelors,Student,63,Commercial,6000,1,Minivan,1,0,0,1,0,0,1,0,Rural
819274689,1,1951-09-01,48,1,11,48198,1,0,0,F,High School,Blue Collar,40,Private,11280,7,Sports Car,0,2667,2,0,7,867,1,1,Urban
964324469,0,1951-01-13,48,0,5,97212,0,331961,0,M,Bachelors,Blue Collar,51,Commercial,1500,4,Minivan,1,0,0,0,3,0,8,0,Urban
931672228,0,1964-11-11,35,2,10,71827,0,193298,1,M,High School,Blue Collar,46,Commercial,5000,1,Minivan,0,5406,2,0,3,5979,10,1,Urban
395705134,0,1947-11-30,51,0,12,25953,0,148167,0,M,High School,Clerical,45,Private,13730,4,Minivan,0,3053,1,0,4,0,1,0,Urban
692570922,0,1949-08-05,50,0,9,96243,0,288973,1,M,Bachelors,Blue Collar,19,Commercial,16120,4,Minivan,1,1092,1,0,4,0,9,0,Urban
808765493,0,1944-12-15,54,0,10,171157,0,466984,1,F,PhD,Manager,39,Private,19900,3,SUV,0,0,0,0,0,0,14,0,Urban
788758500,0,1947-05-14,52,0,12,56508,0,218512,1,F,Bachelors,Blue Collar,28,Commercial,17280,1,SUV,0,0,0,0,0,0,11,0,Urban
577788426,0,1943-07-07,56,0,12,78291,0,0,0,M,High School,Blue Collar,38,Commercial,24010,11,Panel Truck,1,11445,3,0,5,16853,1,1,Urban
800591579,1,1943-05-07,56,2,0,0,0,0,1,F,High School,Student,45,Commercial,7100,10,SUV,0,0,0,0,0,5428,7,1,Urban
96437709,0,1974-06-29,25,1,12,83329,1,235165,0,F,Bachelors,Blue Collar,17,Commercial,5120,1,SUV,0,4336,2,0,0,26312,8,1,Urban
240947606,0,1956-08-14,43,2,13,27684,0,121310,1,M,Masters,Lawyer,11,Private,13250,10,Minivan,1,0,0,0,0,0,10,0,Urban
561763896,0,1958-07-11,41,1,13,69777,0,231278,1,F,Bachelors,Manager,25,Private,12980,1,Minivan,0,0,0,0,4,2391,10,1,Urban
189682793,0,1939-12-08,59,0,18,46087,0,180425,1,F,Bachelors,Blue Collar,18,Commercial,15750,1,Minivan,0,31406,1,1,4,2928,1,1,Urban
490586133,0,1956-02-18,43,2,10,21189,0,130494,1,F,High School,Clerical,47,Private,30330,4,SUV,0,0,0,0,0,0,1,0,Urban
699407099,0,1942-07-04,57,0,14,37694,0,175270,1,M,High School,Blue Collar,45,Private,10970,1,Pickup,0,5653,3,0,2,4538,6,1,Urban
791755704,0,1946-05-23,53,0,0,0,0,0,1,F,High School,Student,22,Commercial,40100,7,Panel Truck,0,27795,2,1,2,5725,4,1,Urban
182715413,0,1958-04-28,41,0,0,0,0,0,1,F,High School,Student,13,Private,11320,4,SUV,0,0,0,0,0,0,5,0,Rural
320947832,0,1958-11-19,40,1,7,34512,1,0,0,M,High School,Blue Collar,51,Commercial,8950,6,Pickup,0,4955,1,0,7,4696,1,1,Urban
84888394,0,1964-07-24,35,0,9,32494,0,124012,0,F,High School,Clerical,14,Private,20140,1,SUV,0,5105,2,0,7,2483,8,1,Urban
494605564,0,1959-07-27,40,2,12,19984,0,129313,1,M,High School,Clerical,41,Private,5500,1,Minivan,1,0,0,0,0,0,1,0,Rural
660700405,0,1952-02-21,47,0,10,55183,0,0,0,M,Bachelors,Blue Collar,26,Commercial,7020,1,Minivan,0,0,0,0,2,807,15,1,Urban
131435049,0,1936-09-11,63,0,15,29128,0,184516,1,F,High School,Clerical,39,Private,32440,18,Minivan,0,0,0,0,1,0,10,0,Urban
426879631,0,1958-03-23,41,0,4,152677,0,0,0,F,PhD,Lawyer,21,Private,34680,1,Sports Car,0,0,0,0,0,0,8,0,Urban
833029532,0,1949-09-09,50,0,0,0,0,117445,1,F,Bachelors,Home Maker,72,Private,1500,1,Sports Car,0,0,0,0,1,0,8,0,Urban
681522668,0,1945-12-13,53,0,11,47264,0,215249,1,M,Bachelors,Professional,36,Private,11530,10,Pickup,0,0,0,0,2,0,11,0,Urban
171124939,0,1949-12-27,49,0,15,60527,0,203057,1,M,Bachelors,Professional,25,Private,14620,1,Minivan,0,7324,1,0,4,0,6,0,Urban
944513859,0,1943-02-04,56,0,9,91558,0,294494,0,M,High School,Blue Collar,70,Commercial,29110,10,Panel Truck,1,0,0,0,2,0,5,0,Rural
632654621,0,1934-03-16,65,0,12,60349,0,247580,1,M,Masters,Lawyer,40,Private,14030,6,Sports Car,1,0,0,1,1,5400,10,1,Urban
573300783,0,1958-01-29,41,0,12,70478,0,0,0,F,High School,Manager,32,Private,12650,4,SUV,0,0,0,1,2,3589,1,1,Urban
812887695,0,1960-08-11,39,0,13,3241,0,100093,1,F,High School,Home Maker,16,Private,5720,1,SUV,0,0,0,0,0,3125,6,1,Urban
992334492,0,1958-10-30,41,0,13,62803,0,180931,1,M,Bachelors,Professional,17,Commercial,17610,7,Van,0,0,0,0,0,0,9,0,Rural
595361871,0,1963-11-30,35,2,14,114506,1,293583,0,F,PhD,Lawyer,54,Private,16450,3,Minivan,0,11156,2,0,2,5689,16,1,Urban
785942299,0,1964-03-12,35,4,14,22533,1,111447,0,F,High School,Clerical,25,Private,13490,1,SUV,0,0,0,0,1,0,4,0,Rural
991962838,0,1959-01-29,40,3,13,57137,0,197882,1,F,Bachelors,Blue Collar,24,Commercial,21520,6,Minivan,0,0,0,0,0,0,9,0,Rural
233060547,0,1970-05-11,29,2,15,74854,0,210374,1,M,Bachelors,Professional,20,Private,11890,3,Minivan,0,0,0,0,0,0,10,0,Urban
781268892,0,1981-04-26,18,2,14,479,0,0,1,F,High School,Student,20,Private,7940,6,Sports Car,1,4922,3,0,4,2927,9,1,Urban
899077689,0,1953-10-30,46,0,16,100888,0,277621,1,F,PhD,Doctor,12,Private,16190,10,SUV,0,0,0,0,2,0,11,0,Urban
504487073,0,1935-02-20,64,0,13,93064,0,271134,1,M,PhD,Doctor,32,Private,18710,11,SUV,1,5757,2,0,0,0,17,0,Urban
